0,-0.449833,0.474176,0.179717,1,-0.000800844,0.000162094,-0.000800168,-0.999991,-0.00412972,0.0001654,0.00412958,-0.999991
0.1,-0.426738,0.48167,0.202734,1,-0.000700571,9.49302e-05,-0.00070018,-0.999992,-0.00405476,9.777e-05,0.00405469,-0.999992
0.2,-0.402892,0.487561,0.225189,1,-0.000600313,3.25705e-05,-0.000600179,-0.999992,-0.00397974,3.49593e-05,0.00397972,-0.999992
0.3,-0.378415,0.491808,0.247039,1,-0.000500069,-2.50489e-05,-0.000500163,-0.999992,-0.00390487,-2.3096e-05,0.00390488,-0.999992
0.4,-0.35343,0.494379,0.268247,1,-0.000399838,-7.80018e-05,-0.000400133,-0.999993,-0.00383038,-7.64696e-05,0.00383041,-0.999993
0.5,-0.328061,0.495251,0.288774,1,-0.000299619,-0.000126371,-0.000300092,-0.999993,-0.00375649,-0.000125244,0.00375653,-0.999993
0.6,-0.302434,0.49441,0.308586,1,-0.000199412,-0.000170248,-0.000200038,-0.999993,-0.00368341,-0.000169512,0.00368344,-0.999993
0.7,-0.276675,0.491851,0.327648,1,-9.92167e-05,-0.000209734,-9.99734e-05,-0.999993,-0.00361134,-0.000209374,0.00361136,-0.999993
0.8,-0.249975,0.488768,0.344956,0.99998,-0.00474812,0.00414869,-0.00474396,-0.999988,-0.00101228,0.00415345,0.00099258,-0.999991
0.9,-0.221543,0.486259,0.359642,0.999667,-0.0188057,0.0176628,-0.0189139,-0.999803,0.00597858,0.0175468,-0.00631066,-0.999826
1,-0.19149,0.484157,0.371891,0.998281,-0.0420009,0.0408897,-0.0426919,-0.998957,0.0161734,0.0401677,-0.0178913,-0.999033
1.1,-0.159888,0.482262,0.381914,0.994494,-0.0738588,0.0743409,-0.0761244,-0.996702,0.0281146,0.0720192,-0.0336189,-0.996836
1.2,-0.126777,0.480341,0.38994,0.986442,-0.113651,0.118386,-0.119108,-0.992072,0.0400681,0.112893,-0.0536256,-0.992159
1.3,-0.0921821,0.478124,0.39621,0.971763,-0.16032,0.173129,-0.171246,-0.983957,0.0500377,0.16233,-0.0782725,-0.983627
1.4,-0.05717,0.474413,0.401711,0.949753,-0.208555,0.233396,-0.227043,-0.972327,0.0550625,0.215453,-0.105287,-0.970822
1.5,-0.0229233,0.468256,0.407256,0.9216,-0.253853,0.293618,-0.281029,-0.958198,0.0536601,0.267723,-0.131968,-0.954415
1.6,0.0103724,0.45974,0.41284,0.887511,-0.296106,0.353051,-0.332551,-0.941966,0.0459438,0.318958,-0.158183,-0.934475
1.7,0.0425405,0.448965,0.418456,0.847764,-0.335257,0.410973,-0.380982,-0.924025,0.0321118,0.368983,-0.183797,-0.911082
1.8,0.0734143,0.436048,0.424094,0.802704,-0.371295,0.466697,-0.425736,-0.904762,0.0124431,0.417629,-0.208678,-0.88433
1.9,0.102839,0.421117,0.429747,0.75274,-0.404252,0.519579,-0.466269,-0.884552,-0.0127084,0.464732,-0.232697,-0.854328
2,0.130671,0.404313,0.435403,0.698334,-0.434207,0.569029,-0.502087,-0.863752,-0.0429197,0.510136,-0.25573,-0.821197
2.1,0.156783,0.385786,0.441052,0.64,-0.461274,0.614513,-0.532754,-0.842695,-0.077706,0.553691,-0.277653,-0.78507
2.2,0.181059,0.365699,0.446683,0.578292,-0.485607,0.655564,-0.557895,-0.82169,-0.116529,0.595258,-0.298348,-0.746094
2.3,0.2034,0.344219,0.452282,0.513803,-0.507387,0.691784,-0.577199,-0.801014,-0.158804,0.634704,-0.317703,-0.704426
2.4,0.223779,0.32246,0.458101,0.45068,-0.527557,0.720119,-0.5902,-0.781312,-0.203015,0.669739,-0.333519,-0.663486
2.5,0.242421,0.301446,0.464421,0.39331,-0.547819,0.738377,-0.597421,-0.762728,-0.247659,0.698853,-0.343715,-0.627267
2.6,0.259611,0.281197,0.471271,0.342466,-0.569223,0.747464,-0.600069,-0.744683,-0.292172,0.722935,-0.348471,-0.596602
2.7,0.275623,0.261707,0.478672,0.298721,-0.592421,0.7482,-0.599354,-0.726557,-0.33599,0.742658,-0.34807,-0.572108
2.8,0.290718,0.242953,0.486632,0.262487,-0.617677,0.741334,-0.596496,-0.707763,-0.378502,0.75848,-0.342851,-0.554221
2.9,0.305147,0.224894,0.495148,0.234035,-0.644896,0.727555,-0.592736,-0.68782,-0.419008,0.770644,-0.333185,-0.543227
