0,-0.249715,0.470075,0.179618,0.999999,-0.000801596,0.000616563,-0.000799008,-0.999991,-0.00418514,0.000619912,0.00418464,-0.999991
0.1,-0.250464,0.470974,0.184211,0.999999,-0.000801663,0.000632557,-0.000798996,-0.999991,-0.00420435,0.000635922,0.00420384,-0.999991
0.2,-0.251177,0.47183,0.188835,0.999999,-0.00080173,0.000648552,-0.000798984,-0.999991,-0.00422356,0.000651932,0.00422304,-0.999991
0.3,-0.251854,0.472644,0.193489,0.999999,-0.000801798,0.000664546,-0.000798971,-0.999991,-0.00424278,0.000667941,0.00424224,-0.999991
0.4,-0.252495,0.473414,0.198172,0.999999,-0.000801866,0.00068054,-0.000798958,-0.999991,-0.00426199,0.000683951,0.00426145,-0.999991
0.5,-0.2531,0.474141,0.202883,0.999999,-0.000801934,0.000696534,-0.000798945,-0.999991,-0.00428121,0.000699961,0.00428065,-0.999991
0.6,-0.253669,0.474824,0.207622,0.999999,-0.000802003,0.000712528,-0.000798931,-0.99999,-0.00430042,0.00071597,0.00429985,-0.99999
0.7,-0.2542,0.475462,0.212388,0.999999,-0.000802072,0.000728523,-0.000798917,-0.99999,-0.00431963,0.00073198,0.00431905,-0.99999
0.8,-0.254695,0.476056,0.217179,0.999999,-0.000802141,0.000744517,-0.000798903,-0.99999,-0.00433885,0.00074799,0.00433825,-0.99999
0.9,-0.255152,0.476605,0.221997,0.999999,-0.00080221,0.000760511,-0.000798889,-0.99999,-0.00435806,0.000764,0.00435745,-0.99999
1,-0.255571,0.477109,0.226839,0.999999,-0.00080228,0.000776505,-0.000798874,-0.99999,-0.00437727,0.000780009,0.00437665,-0.99999
1.1,-0.255953,0.477568,0.231705,0.999999,-0.00080235,0.000792499,-0.000798859,-0.99999,-0.00439649,0.000796019,0.00439585,-0.99999
1.2,-0.256296,0.47798,0.236594,0.999999,-0.000802421,0.000808493,-0.000798843,-0.99999,-0.0044157,0.000812029,0.00441505,-0.99999
1.3,-0.256601,0.478347,0.241505,0.999999,-0.000802492,0.000824488,-0.000798827,-0.99999,-0.00443492,0.000828038,0.00443425,-0.99999
1.4,-0.256868,0.478667,0.246439,0.999999,-0.000802563,0.000840482,-0.000798811,-0.99999,-0.00445413,0.000844048,0.00445346,-0.99999
1.5,-0.257095,0.47894,0.251393,0.999999,-0.000802634,0.000856476,-0.000798795,-0.99999,-0.00447334,0.000860058,0.00447266,-0.99999
1.6,-0.257284,0.479167,0.256367,0.999999,-0.000802706,0.00087247,-0.000798778,-0.99999,-0.00449256,0.000876067,0.00449186,-0.99999
1.7,-0.257433,0.479346,0.261361,0.999999,-0.000802778,0.000888464,-0.000798761,-0.99999,-0.00451177,0.000892077,0.00451106,-0.999989
1.8,-0.257543,0.479478,0.266373,0.999999,-0.00080285,0.000904459,-0.000798744,-0.999989,-0.00453099,0.000908087,0.00453026,-0.999989
1.9,-0.257614,0.479563,0.271403,0.999999,-0.000802923,0.000920453,-0.000798726,-0.999989,-0.0045502,0.000924096,0.00454946,-0.999989
2,-0.257644,0.4796,0.27645,0.999999,-0.000802996,0.000936447,-0.000798709,-0.999989,-0.00456941,0.000940106,0.00456866,-0.999989
2.1,-0.257635,0.479588,0.281514,0.999999,-0.000803069,0.000952441,-0.00079869,-0.999989,-0.00458863,0.000956116,0.00458786,-0.999989
2.2,-0.257585,0.479528,0.286592,0.999999,-0.000803142,0.000968435,-0.000798672,-0.999989,-0.00460784,0.000972125,0.00460706,-0.999989
2.3,-0.257495,0.47942,0.291686,0.999999,-0.000803216,0.000984429,-0.000798653,-0.999989,-0.00462706,0.000988135,0.00462627,-0.999989
2.4,-0.257364,0.479263,0.296793,0.999999,-0.00080329,0.00100042,-0.000798634,-0.999989,-0.00464627,0.00100414,0.00464547,-0.999989
2.5,-0.257193,0.479058,0.301913,0.999999,-0.000803365,0.00101642,-0.000798614,-0.999989,-0.00466548,0.00102015,0.00466467,-0.999989
2.6,-0.256981,0.478803,0.307045,0.999999,-0.00080344,0.00103241,-0.000798595,-0.999989,-0.0046847,0.00103616,0.00468387,-0.999988
2.7,-0.256728,0.478499,0.312189,0.999999,-0.000803515,0.00104841,-0.000798575,-0.999989,-0.00470391,0.00105217,0.00470307,-0.999988
2.8,-0.256434,0.478146,0.317343,0.999999,-0.00080359,0.0010644,-0.000798554,-0.999989,-0.00472312,0.00106818,0.00472227,-0.999988
2.9,-0.256098,0.477743,0.322507,0.999999,-0.000803666,0.00108039,-0.000798533,-0.999988,-0.00474234,0.00108419,0.00474147,-0.999988
3,-0.255722,0.47729,0.32768,0.999999,-0.000803742,0.00109639,-0.000798512,-0.999988,-0.00476155,0.0011002,0.00476067,-0.999988
3.1,-0.255303,0.476788,0.332861,0.999999,-0.000803818,0.00111238,-0.000798491,-0.999988,-0.00478077,0.00111621,0.00477987,-0.999988
3.2,-0.254843,0.476235,0.338049,0.999999,-0.000803895,0.00112838,-0.00079847,-0.999988,-0.00479998,0.00113222,0.00479907,-0.999988
3.3,-0.254342,0.475633,0.343244,0.999999,-0.000803971,0.00114437,-0.000798448,-0.999988,-0.00481919,0.00114823,0.00481828,-0.999988
3.4,-0.253799,0.47498,0.348444,0.999999,-0.000804049,0.00116037,-0.000798425,-0.999988,-0.00483841,0.00116424,0.00483748,-0.999988
3.5,-0.253213,0.474277,0.353649,0.999999,-0.000804126,0.00117636,-0.000798403,-0.999988,-0.00485762,0.00118025,0.00485668,-0.999988
