0,-0.25,0.47,0.19,1,0,8.89963e-16,1.11022e-16,-0.999994,-0.00359265,9.1485e-16,0.00359265,-0.999994
0.1,-0.250037,0.470023,0.195,1,5.55112e-17,-1.42415e-16,-5.55112e-17,-0.999994,-0.00359265,-1.80845e-16,0.00359265,-0.999994
0.2,-0.250074,0.470046,0.2,1,5.55112e-17,6.83529e-16,5.55112e-17,-0.999994,-0.00359265,6.70471e-16,0.00359265,-0.999994
0.3,-0.250112,0.47007,0.205,1,1.11022e-16,3.51111e-16,0,-0.999994,-0.00359265,3.77736e-16,0.00359265,-0.999994
0.4,-0.250149,0.470093,0.21,1,0,-2.78378e-16,-5.55112e-17,-0.999994,-0.00359265,-2.3267e-16,0.00359265,-0.999994
0.5,-0.250186,0.470116,0.215,1,0,8.87572e-16,-5.55112e-17,-0.999994,-0.00359265,8.67362e-16,0.00359265,-0.999994
0.6,-0.250223,0.470139,0.22,1,-5.55112e-17,2.16883e-16,-5.55112e-17,-0.999994,-0.00359265,1.94506e-16,0.00359265,-0.999994
0.7,-0.250261,0.470163,0.225,1,5.55112e-17,1.23798e-15,0,-0.999994,-0.00359265,1.13451e-15,0.00359265,-0.999994
0.8,-0.250298,0.470186,0.23,1,0,4.37624e-16,0,-0.999994,-0.00359265,3.83808e-16,0.00359265,-0.999994
0.9,-0.250335,0.470209,0.235,1,5.55112e-17,9.57389e-16,0,-0.999994,-0.00359265,9.92912e-16,0.00359265,-0.999994
1,-0.250373,0.470232,0.24,1,-5.55112e-17,1.13879e-16,-1.11022e-16,-0.999994,-0.00359265,1.23382e-16,0.00359265,-0.999994
1.1,-0.25041,0.470256,0.245,1,0,1.62233e-16,-1.11022e-16,-0.999994,-0.00359265,8.26162e-17,0.00359265,-0.999994
1.2,-0.250447,0.470279,0.25,1,1.11022e-16,8.37356e-17,0,-0.999994,-0.00359265,5.35596e-17,0.00359265,-0.999994
1.3,-0.250484,0.470302,0.255,1,0,-5.24069e-16,-5.55112e-17,-0.999994,-0.00359265,-4.67291e-16,0.00359265,-0.999994
1.4,-0.250521,0.470326,0.26,1,0,5.9114e-16,0,-0.999994,-0.00359265,6.18646e-16,0.00359265,-0.999994
1.5,-0.250559,0.470349,0.265,1,0,8.30314e-16,-1.11022e-16,-0.999994,-0.00359265,7.50918e-16,0.00359265,-0.999994
1.6,-0.250596,0.470372,0.27,1,5.55112e-17,5.08738e-16,1.66533e-16,-0.999994,-0.00359265,5.64219e-16,0.00359265,-0.999994
1.7,-0.250633,0.470395,0.275,1,5.55112e-17,5.87883e-16,1.11022e-16,-0.999994,-0.00359265,5.7376e-16,0.00359265,-0.999994
1.8,-0.25067,0.470418,0.28,1,1.11022e-16,4.87051e-16,0,-0.999994,-0.00359265,5.0372e-16,0.00359265,-0.999994
1.9,-0.250708,0.470442,0.285,1,0,9.43933e-16,-5.55112e-17,-0.999994,-0.00359265,9.09862e-16,0.00359265,-0.999994
2,-0.250745,0.470465,0.29,1,0,1.37936e-16,-1.11022e-16,-0.999994,-0.00359265,1.50054e-16,0.00359265,-0.999994
2.1,-0.250782,0.470488,0.295,1,0,-6.14935e-16,5.55112e-17,-0.999994,-0.00359265,-6.10406e-16,0.00359265,-0.999994
2.2,-0.250819,0.470511,0.3,1,0,8.63265e-16,-1.11022e-16,-0.999994,-0.00359265,9.34799e-16,0.00359265,-0.999994
2.3,-0.250857,0.470535,0.305,1,5.55112e-17,4.23945e-16,-5.55112e-17,-0.999994,-0.00359265,4.59919e-16,0.00359265,-0.999994
2.4,-0.250894,0.470558,0.31,1,0,9.09232e-16,1.66533e-16,-0.999994,-0.00359265,8.83842e-16,0.00359265,-0.999994
2.5,-0.250931,0.470581,0.315,1,5.55112e-17,-8.56284e-16,0,-0.999994,-0.00359265,-8.71265e-16,0.00359265,-0.999994
2.6,-0.250968,0.470604,0.32,1,0,8.17668e-17,0,-0.999994,-0.00359265,5.61617e-17,0.00359265,-0.999994
2.7,-0.251006,0.470628,0.325,1,5.55112e-17,9.0641e-16,5.55112e-17,-0.999994,-0.00359265,9.14199e-16,0.00359265,-0.999994
2.8,-0.251043,0.470651,0.33,1,1.11022e-16,1.89534e-16,5.55112e-17,-0.999994,-0.00359265,1.81712e-16,0.00359265,-0.999994
2.9,-0.25108,0.470674,0.335,1,0,-5.84371e-16,2.22045e-16,-0.999994,-0.00359265,-5.59882e-16,0.00359265,-0.999994
3,-0.251117,0.470698,0.34,1,5.55112e-17,-5.65507e-16,0,-0.999994,-0.00359265,-5.37331e-16,0.00359265,-0.999994
3.1,-0.251155,0.470721,0.345,1,5.55112e-17,6.81324e-16,5.55112e-17,-0.999994,-0.00359265,6.87818e-16,0.00359265,-0.999994
3.2,-0.251192,0.470744,0.35,1,0,1.56278e-15,1.66533e-16,-0.999994,-0.00359265,1.57058e-15,0.00359265,-0.999994
3.3,-0.251229,0.470767,0.355,1,5.55112e-17,1.15122e-15,-5.55112e-17,-0.999994,-0.00359265,1.1692e-15,0.00359265,-0.999994
3.4,-0.251266,0.470791,0.36,1,0,8.41422e-17,-1.11022e-16,-0.999994,-0.00359265,7.80626e-17,0.00359265,-0.999994
3.5,-0.251304,0.470814,0.365,1,1.11022e-16,-5.30385e-16,1.11022e-16,-0.999994,-0.00359265,-5.08491e-16,0.00359265,-0.999994
3.6,-0.251341,0.470837,0.37,1,5.55112e-17,5.8786e-16,-1.11022e-16,-0.999994,-0.00359265,6.01732e-16,0.00359265,-0.999994
3.7,-0.251378,0.47086,0.375,1,0,3.58658e-16,-1.11022e-16,-0.999994,-0.00359265,3.36753e-16,0.00359265,-0.999994
3.8,-0.251415,0.470883,0.38,1,-5.55112e-17,3.9964e-16,-5.55112e-17,-0.999994,-0.00359265,4.10262e-16,0.00359265,-0.999994
3.9,-0.251453,0.470907,0.385,1,5.55112e-17,4.26093e-16,-5.55112e-17,-0.999994,-0.00359265,4.40186e-16,0.00359265,-0.999994
4,-0.25149,0.47093,0.39,1,1.66533e-16,-1.30097e-17,2.77556e-16,-0.999994,-0.00359265,6.50521e-19,0.00359265,-0.999994
4.1,-0.233107,0.460899,0.393667,0.998695,-0.0294292,0.0417436,-0.0291906,-0.999554,-0.00631345,0.0419108,0.00508669,-0.999108
4.2,-0.214724,0.450868,0.397333,0.994783,-0.0588697,0.083316,-0.0582165,-0.998251,-0.0102492,0.0837737,0.00534535,-0.99647
4.3,-0.196341,0.440837,0.401,0.988274,-0.0882444,0.124608,-0.0870018,-0.996089,-0.0153896,0.125479,0.00436797,-0.992087
4.4,-0.177958,0.430806,0.404667,0.979186,-0.117477,0.165513,-0.115471,-0.993073,-0.0217212,0.166918,0.00215709,-0.985968
4.5,-0.159575,0.420775,0.408333,0.967541,-0.14649,0.205923,-0.14355,-0.989211,-0.0292275,0.207983,-0.0012815,-0.978132
4.6,-0.141192,0.410744,0.412,0.953372,-0.175208,0.245732,-0.171165,-0.984514,-0.0378888,0.248565,-0.00593881,-0.968597
4.7,-0.122809,0.400713,0.415667,0.936714,-0.203557,0.284837,-0.198245,-0.978992,-0.0476824,0.288559,-0.0118027,-0.957389
4.8,-0.104426,0.390682,0.419333,0.917611,-0.231461,0.323135,-0.224717,-0.972661,-0.0585829,0.327861,-0.0188577,-0.944538
4.9,-0.086043,0.380651,0.423,0.896113,-0.258848,0.360526,-0.250514,-0.965538,-0.0705616,0.366366,-0.0270856,-0.930076
5,-0.06766,0.37062,0.426667,0.872277,-0.285647,0.396912,-0.275567,-0.957641,-0.0835873,0.403976,-0.0364647,-0.914043
5.1,-0.049277,0.360589,0.430333,0.846164,-0.311787,0.432199,-0.299811,-0.94899,-0.0976258,0.440591,-0.0469705,-0.896478
5.2,-0.030894,0.350558,0.434,0.817843,-0.3372,0.466293,-0.323183,-0.939609,-0.112641,0.476116,-0.0585755,-0.87743
5.3,-0.012511,0.340527,0.437667,0.787388,-0.361819,0.499106,-0.345621,-0.929522,-0.128592,0.510457,-0.0712495,-0.856946
5.4,0.005872,0.330496,0.441333,0.754879,-0.385581,0.530552,-0.367067,-0.918754,-0.145439,0.543525,-0.0849593,-0.835082
5.5,0.024255,0.320465,0.445,0.7204,-0.408422,0.560549,-0.387465,-0.907335,-0.163137,0.575234,-0.0996689,-0.811894
5.6,0.042638,0.310434,0.448667,0.684042,-0.430284,0.589018,-0.406761,-0.895294,-0.18164,0.605501,-0.11534,-0.787442
5.7,0.061021,0.300403,0.452333,0.6459,-0.451109,0.615884,-0.424906,-0.882663,-0.200899,0.634246,-0.131932,-0.761791
5.8,0.079404,0.290372,0.456,0.606074,-0.470843,0.641078,-0.441851,-0.869475,-0.220865,0.661394,-0.1494,-0.735008
5.9,0.097787,0.280341,0.459667,0.564667,-0.489433,0.664534,-0.457552,-0.855764,-0.241485,0.686875,-0.167701,-0.707163
6,0.11617,0.27031,0.463333,0.521788,-0.506832,0.686191,-0.471968,-0.841566,-0.262704,0.710621,-0.186784,-0.678328
6.1,0.134553,0.260279,0.467,0.47755,-0.522994,0.705991,-0.485062,-0.826917,-0.284468,0.732571,-0.206602,-0.648579
6.2,0.152936,0.250248,0.470667,0.432067,-0.537877,0.723883,-0.496799,-0.811858,-0.30672,0.752668,-0.227101,-0.617994
6.3,0.171319,0.240217,0.474333,0.385459,-0.551442,0.73982,-0.507149,-0.796426,-0.329401,0.770858,-0.248229,-0.586653
6.4,0.189702,0.230186,0.478,0.337847,-0.563652,0.753761,-0.516084,-0.780663,-0.352452,0.787094,-0.269929,-0.554637
6.5,0.208085,0.220155,0.481667,0.289357,-0.574477,0.765669,-0.523582,-0.764609,-0.375814,0.801333,-0.292146,-0.522031
6.6,0.226468,0.210124,0.485333,0.240114,-0.583889,0.775512,-0.529622,-0.748306,-0.399424,0.813539,-0.314821,-0.488919
6.7,0.244851,0.200093,0.489,0.190248,-0.591861,0.783266,-0.534188,-0.731797,-0.423221,0.82368,-0.337895,-0.455388
6.8,0.263234,0.190062,0.492667,0.139889,-0.598375,0.78891,-0.53727,-0.715126,-0.447142,0.831728,-0.361307,-0.421527
6.9,0.281617,0.180031,0.496333,0.0891685,-0.603412,0.792429,-0.538858,-0.698335,-0.471127,0.837664,-0.384997,-0.387423
7,0.3,0.17,0.5,0.0382195,-0.606959,0.793814,-0.538949,-0.681469,-0.49511,0.841471,-0.408902,-0.353165
7.1,0.3125,0.149,0.51,0.0630691,-0.612436,0.788,-0.553079,-0.678684,-0.483209,0.830738,-0.40535,-0.38153
7.2,0.325,0.128,0.52,0.0877355,-0.617842,0.781392,-0.566842,-0.676001,-0.470864,0.819142,-0.401614,-0.409528
7.3,0.3375,0.107,0.53,0.112195,-0.623169,0.773998,-0.580225,-0.673422,-0.458086,0.806692,-0.397698,-0.437132
7.4,0.35,0.086,0.54,0.136422,-0.628413,0.765824,-0.593214,-0.670949,-0.444887,0.793401,-0.393605,-0.464316
7.5,0.3625,0.065,0.55,0.160395,-0.633569,0.756877,-0.605798,-0.668584,-0.431282,0.779283,-0.389339,-0.491052
7.6,0.375,0.044,0.56,0.184089,-0.638632,0.747168,-0.617962,-0.666331,-0.417283,0.764352,-0.384905,-0.517315
7.7,0.3875,0.023,0.57,0.207481,-0.643597,0.736705,-0.629697,-0.664191,-0.402904,0.748621,-0.380306,-0.543078
7.8,0.4,0.002,0.58,0.230548,-0.648459,0.725499,-0.64099,-0.662167,-0.388159,0.732106,-0.375548,-0.568317
7.9,0.4125,-0.019,0.59,0.253268,-0.653212,0.713561,-0.651829,-0.66026,-0.373062,0.714825,-0.370635,-0.593006
8,0.425,-0.04,0.6,0.275618,-0.657854,0.700902,-0.662205,-0.658472,-0.357629,0.696792,-0.365572,-0.617121
8.1,0.4375,-0.061,0.61,0.297576,-0.662378,0.687535,-0.672107,-0.656806,-0.341875,0.678027,-0.360363,-0.640639
8.2,0.45,-0.082,0.62,0.319121,-0.666781,0.673473,-0.681525,-0.655262,-0.325814,0.658547,-0.355015,-0.663536
8.3,0.4625,-0.103,0.63,0.340232,-0.671057,0.658729,-0.690451,-0.653842,-0.309463,0.638373,-0.349531,-0.68579
8.4,0.475,-0.124,0.64,0.360887,-0.675204,0.643319,-0.698875,-0.652548,-0.292838,0.617522,-0.343919,-0.70738
8.5,0.4875,-0.145,0.65,0.381067,-0.679217,0.627258,-0.70679,-0.651381,-0.275955,0.596017,-0.338182,-0.728283
8.6,0.5,-0.166,0.66,0.400752,-0.683092,0.61056,-0.714186,-0.650342,-0.25883,0.573878,-0.332327,-0.74848
8.7,0.5125,-0.187,0.67,0.419922,-0.686824,0.593243,-0.721058,-0.649432,-0.241482,0.551127,-0.32636,-0.767951
8.8,0.525,-0.208,0.68,0.438559,-0.690412,0.575324,-0.727399,-0.648651,-0.223925,0.527785,-0.320286,-0.786676
8.9,0.5375,-0.229,0.69,0.456644,-0.69385,0.55682,-0.733201,-0.648002,-0.206178,0.503877,-0.314111,-0.804638
9,0.55,-0.25,0.7,0.47416,-0.697136,0.537749,-0.73846,-0.647484,-0.188259,0.479426,-0.307841,-0.821818
9.1,0.540833,-0.258333,0.689667,0.505431,-0.684123,0.525847,-0.722917,-0.668456,-0.174806,0.471094,-0.291792,-0.832423
9.2,0.531667,-0.266667,0.679333,0.536054,-0.670171,0.513339,-0.706491,-0.688993,-0.161737,0.462078,-0.27597,-0.842807
9.3,0.5225,-0.275,0.669,0.565989,-0.655298,0.500241,-0.689203,-0.709068,-0.149069,0.452389,-0.260396,-0.852958
9.4,0.513333,-0.283333,0.658667,0.595197,-0.639524,0.486569,-0.671075,-0.728656,-0.136818,0.44204,-0.245091,-0.862862
9.5,0.504167,-0.291667,0.648333,0.623641,-0.622868,0.472342,-0.65213,-0.747731,-0.125,0.431043,-0.230073,-0.872507
9.6,0.495,-0.3,0.638,0.651284,-0.605353,0.457578,-0.632394,-0.766267,-0.11363,0.419413,-0.215364,-0.881879
9.7,0.485833,-0.308333,0.627667,0.678089,-0.587001,0.442295,-0.611892,-0.784242,-0.102724,0.407166,-0.200981,-0.890967
9.8,0.476667,-0.316667,0.617333,0.704022,-0.567836,0.426515,-0.59065,-0.801632,-0.0922945,0.394316,-0.186944,-0.899759
9.9,0.4675,-0.325,0.607,0.72905,-0.547883,0.410257,-0.568696,-0.818415,-0.082356,0.380881,-0.17327,-0.908244
10,0.458333,-0.333333,0.596667,0.75314,-0.527167,0.393542,-0.546058,-0.834567,-0.0729211,0.366879,-0.159977,-0.91641
10.1,0.449167,-0.341667,0.586333,0.776261,-0.505715,0.376392,-0.522766,-0.85007,-0.0640021,0.352326,-0.147083,-0.924247
10.2,0.44,-0.35,0.576,0.798383,-0.483556,0.358829,-0.49885,-0.864902,-0.0556105,0.337243,-0.134603,-0.931745
10.3,0.430833,-0.358333,0.565667,0.819477,-0.460717,0.340876,-0.474341,-0.879045,-0.0477572,0.321648,-0.122556,-0.938894
10.4,0.421667,-0.366667,0.555333,0.839517,-0.437229,0.322556,-0.44927,-0.89248,-0.0404523,0.305562,-0.110955,-0.945685
10.5,0.4125,-0.375,0.545,0.858475,-0.413122,0.303894,-0.423671,-0.905189,-0.0337053,0.289005,-0.0998157,-0.95211
10.6,0.403333,-0.383333,0.534667,0.876328,-0.388427,0.284912,-0.397575,-0.917157,-0.0275249,0.272,-0.089153,-0.958158
10.7,0.394167,-0.391667,0.524333,0.893052,-0.363176,0.265636,-0.371018,-0.928367,-0.0219192,0.254568,-0.0789806,-0.963824
10.8,0.385,-0.4,0.514,0.908625,-0.337402,0.24609,-0.344033,-0.938806,-0.0168954,0.236732,-0.0693116,-0.9691
10.9,0.375833,-0.408333,0.503667,0.923028,-0.311138,0.226301,-0.316655,-0.948459,-0.01246,0.218514,-0.0601584,-0.973978
11,0.366667,-0.416667,0.493333,0.936242,-0.284418,0.206293,-0.28892,-0.957314,-0.00861877,0.199939,-0.051533,-0.978452
11.1,0.3575,-0.425,0.483,0.94825,-0.257277,0.186093,-0.260864,-0.965361,-0.00537669,0.18103,-0.0434465,-0.982517
11.2,0.348333,-0.433333,0.472667,0.959036,-0.22975,0.165726,-0.232523,-0.972587,-0.00273795,0.161812,-0.0359093,-0.986168
11.3,0.339167,-0.441667,0.462333,0.968586,-0.201873,0.145219,-0.203934,-0.978984,-0.000705957,0.14231,-0.0289314,-0.989399
11.4,0.33,-0.45,0.452,0.976888,-0.173681,0.124599,-0.175134,-0.984544,0.000716642,0.122549,-0.0225216,-0.992207
11.5,0.320833,-0.458333,0.441667,0.983931,-0.145212,0.103893,-0.14616,-0.98926,0.00152801,0.102555,-0.0166884,-0.994587
11.6,0.311667,-0.466667,0.431333,0.989706,-0.116502,0.0831261,-0.117049,-0.993125,0.0017271,0.0823534,-0.0114392,-0.996538
11.7,0.3025,-0.475,0.421,0.994205,-0.0875878,0.0623267,-0.0878401,-0.996134,0.00131364,0.0619706,-0.00678081,-0.998055
11.8,0.293333,-0.483333,0.410667,0.997423,-0.0585078,0.0415212,-0.0585703,-0.998283,0.000288182,0.041433,-0.00271935,-0.999138
11.9,0.284167,-0.491667,0.400333,0.999356,-0.0292993,0.0207367,-0.0292776,-0.99957,-0.00134795,0.0207672,0.000739965,-0.999784
12,0.275,-0.5,0.39,1,-1.11022e-16,3.24592e-16,-2.22045e-16,-0.999994,-0.00359265,3.17454e-16,0.00359265,-0.999994
12.1,0.275,-0.5,0.385,1,1.11022e-16,1.55942e-17,5.55112e-17,-0.999994,-0.00359265,1.32273e-17,0.00359265,-0.999994
12.2,0.275,-0.5,0.38,1,-1.66533e-16,-1.23184e-16,-3.88578e-16,-0.999994,-0.00359265,-1.18829e-16,0.00359265,-0.999994
12.3,0.275,-0.5,0.375,1,-1.66533e-16,-8.03195e-16,-2.77556e-16,-0.999994,-0.00359265,-8.21392e-16,0.00359265,-0.999994
12.4,0.275,-0.5,0.37,1,-1.66533e-16,4.31928e-16,-2.77556e-16,-0.999994,-0.00359265,4.4127e-16,0.00359265,-0.999994
12.5,0.275,-0.5,0.365,1,-5.55112e-17,-8.03195e-16,-2.77556e-16,-0.999994,-0.00359265,-8.38739e-16,0.00359265,-0.999994
12.6,0.275,-0.5,0.36,1,5.55112e-17,-1.27504e-15,1.11022e-16,-0.999994,-0.00359265,-1.267e-15,0.00359265,-0.999994
12.7,0.275,-0.5,0.355,1,-1.66533e-16,-7.06051e-16,-3.88578e-16,-0.999994,-0.00359265,-6.96708e-16,0.00359265,-0.999994
12.8,0.275,-0.5,0.35,1,-1.66533e-16,-6.5054e-16,-3.88578e-16,-0.999994,-0.00359265,-6.78927e-16,0.00359265,-0.999994
12.9,0.275,-0.5,0.345,1,-1.66533e-16,-8.30951e-16,-2.22045e-16,-0.999994,-0.00359265,-8.38739e-16,0.00359265,-0.999994
13,0.275,-0.5,0.34,1,-1.66533e-16,-4.14617e-16,-3.88578e-16,-0.999994,-0.00359265,-4.1178e-16,0.00359265,-0.999994
13.1,0.275,-0.5,0.335,1,-1.66533e-16,-1.08075e-15,-4.44089e-16,-0.999994,-0.00359265,-1.10589e-15,0.00359265,-0.999994
